filepath,label
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_171874f1-ce6d-4d49-871b-49dfb09e46ab.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_7563263f-fa08-40dc-b441-21f395d3be6f.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_d1d65eda-037c-413b-ba2d-6a608045d4f6.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_39713a88-d9ad-4b0d-bc33-0a210c5a1924.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_6bef4ca1-8941-46c9-815b-53bdfef6677a.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_e7ddcfec-c93a-4e14-bae2-4128f5d31836.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_0967e6e1-907e-4085-8462-f5410e8e8c46.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_31f0c28b-4c36-46ed-8c79-0f406d45a239.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_741618ca-3bc7-42b0-b354-3aa93c3ad33e.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_56e3ebc2-6918-4d3e-8d01-e771fad80875.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_f3b92e6f-668b-49f5-ae4a-a12e0f07ba78.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_77f35a99-d1c2-4926-adb6-33ddfed5fc27.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_f93865b7-7aee-4088-9e37-b890f27d278c.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_94b1847f-0a85-4704-abfa-1ce43223e613.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_561bd3f8-e381-45b3-82e3-99b8f63b2637.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_937e5933-72c5-40bb-9fc1-8f642fc8105d.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_de3fc084-639d-4155-a72b-eb1b91acc9c7.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_58b1cf77-fe52-4898-99d2-652e98797d85.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_5b61e5c6-3a9c-44ff-8c92-eebd8441f6f4.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_cd68d0a5-ec77-4428-bd00-bedf18c0d08e.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_7894a4bc-061b-4aaf-92db-c802d2fdb3db.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_b0ec8192-baf0-4d65-b2f0-0f0f53b5f7f9.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_eef6fdc4-2226-41fc-9d83-a294db2ad616.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_a0c88033-62e5-42a1-b9f7-ced5730a905d.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_fe9f7e37-35a7-459e-9df7-2b3a40c5e942.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_e1e56530-9824-4921-8c27-72d555ca0a28.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_414b984c-51a6-4d80-80cf-5647e7d09204.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_a87f6a49-7e83-468b-b6a8-d1dbe181c9e5.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_2d3fe2b3-c85a-4d84-891c-af570a2f4aea.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_c81c49b6-c46f-4181-bdba-d8023d52a063.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_1359fad5-35cb-4be9-97f6-3d85dd956d9b.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_4aee5f9a-97d0-4bf8-8855-489c23ca419a.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_4283a756-fbc9-4d30-960b-fc6012b40993.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_ac3a2b0a-f4ef-4d92-91b8-f61a1bf88d14.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_979e6edb-3d9c-418c-adba-9db3499b4e32.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_942b58ff-6a4d-4a57-916a-344ae0eed7f5.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_35ecec2a-74fa-4440-83ed-ada48ef6db82.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_67c838b3-abf8-488c-aff6-e19cc9e876ef.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_12d60396-f6f1-48fc-b2fb-df62ae2e7efb.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_5b0f9041-ca01-4946-bed3-07033a528d73.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_6ae8d708-3890-40fa-84dc-528717789475.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_d77659da-3be3-47d4-abf6-da850260bb67.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_6d969ac4-60e0-4f1f-a4a8-933d34bdc8bb.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_2acd9eeb-88a6-4ffe-bf61-55ed0ca6c0ef.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_273e7e1a-0a93-4c85-a9a8-e9aef4b99138.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_0138a0a4-b48f-42cb-9ceb-21f5602d6e98.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_f2d9f6be-8e5a-4b64-982d-6b116b070e4f.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_134ec0bc-38e3-45f4-b3c3-4f8272de6b4b.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_49107e36-9b77-44bb-9f93-2e8bf6283a48.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_49e3f0ed-e237-4b7e-9bd6-33a012b9fa2a.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_ed082c93-9fb1-4dec-82d3-1313b1f6af3c.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_457b0b70-1a67-4612-bf71-b0caa7b202f2.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_04cb333f-67cd-4d49-a883-ef71ed2a0ec9.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_d3c8b1df-26b9-4910-83e0-75c0158dff68.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_fbeca394-927c-4b15-bc9f-360992e20795.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_48f576a4-78eb-4c6e-9780-4c4cdc6fa234.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_ff227e11-6e2a-4271-a52d-368ed7a12e8d.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_c706b41e-d066-4d7f-8663-e496660ae510.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_895ff824-b2e3-44ce-9bec-168fa8c64665.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_7b6842e6-b12d-49de-9d68-9b82edd050e9.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_6151aa8d-a3f8-4fcd-b6b7-1915f7433c17.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_7924f2c0-dec9-4d3e-9896-b8ce0c3f3dca.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_72380751-0d01-4351-a3e4-c0b883eccc7b.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_1ffdce1e-1e7f-40fd-a2a7-a1ee6b06c37c.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_aad61b97-ec58-4476-b06c-c7030b4a6383.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_9897043a-c5fa-4898-86df-8ee99744af6b.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_fe8e8724-096d-4f97-a1dd-0a391d0c795d.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_5003597c-bb9d-4b9b-99b0-62c5378e8cd3.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_2bd90a99-2d14-4cac-ba82-03a23631fe78.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_71733848-8510-4a6c-869f-43155bc7e6e9.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_8ed6f729-a030-421c-aaed-e8f03f5dcbca.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_8e7fecff-1bc2-4a2f-9fa3-38a1cd5e3ab6.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_26e00956-c0ea-4a68-9c7c-e2e3fedb03d9.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_44954f06-35ec-4d5c-8b48-0c3295921eeb.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_143294c1-c19d-4ec4-b156-b322164a1312.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_4dd244d3-a629-4cd6-b72e-2154349a4845.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_b77ccabf-6733-4e55-829e-8543702ba490.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_40dd3ae0-3467-4ee3-98ca-92ebf6d7d621.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_03887ac7-8781-44c4-9c75-b9c5f65a771e.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_00c63101-209d-427d-a94e-30be35763e1d.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_8beff01e-4833-4b7d-984e-5edfa0997da2.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_0287a309-7ad7-436c-8dd5-2ad07b783295.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_12558ec5-bacd-4b21-95b3-b9ed17b38a90.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_744406bb-d89e-43d6-a648-ad5040fcd457.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_898bf95c-b752-45ef-9588-f564648da76e.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_85b67577-aa6e-46e7-bc5a-622ec042f998.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_11dca602-3aae-47eb-8e64-90649652e517.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_6879c4c2-efcc-49c0-83bf-b581f68bd0eb.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_b05dfb35-1a82-469a-a5bc-12a1270ec6d9.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_b005733d-d8ff-4e11-aa74-d65988444d95.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_8cea18ab-6107-425b-8bc7-f1d07b75cc09.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_10d8a269-e124-4916-a011-e35abff573b3.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_18d8dc7e-8add-4312-a84e-eda9dfdbc44e.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_c004d0d1-cfca-450a-85d0-1538f7710c9c.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_790f7dad-a5ff-47ce-a958-982236e4ffa2.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_645f1a84-4c4a-49f8-b6e1-07157e1cfcb7.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_22619a8f-7296-4457-931a-058de5b8bb25.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_2d6ff1bf-cbd1-4d5e-b742-e2958b6f7ae9.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_710cc9ff-d8ea-455d-83d8-03f7983d0658.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_a30b2f21-9d69-4033-bfa3-f2fbae54b4f7.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_bdca2335-a377-4a8b-9978-453f3ae6409c.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_717e8e8b-fe2a-44c3-aca1-aab2d2f2b3f7.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_af891fc2-753f-4619-99e8-7c60bb82c926.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_c89159aa-551f-43b6-8f28-eddb7d5ddc7a.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_4cd2d7e2-c47a-4f16-ba11-494b48fbf5e3.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_72122791-d831-4a56-80fa-948f36a9f950.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_7e6551a9-1332-4350-b19e-ded3d323a48b.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_3f4ec9d5-70e4-4f0c-9b33-88f1e7cd83eb.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_2c01107d-c328-4f92-9c34-03972c66ad29.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_e234e97a-2a26-47da-bdc3-8aa5a033265c.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_c8a1267a-485b-422f-a512-c6fe622f474c.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_c2065018-3d29-4828-ab5c-af068bbfa3e1.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_4dd08efb-41c6-4f81-87af-c15073c09d3d.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_86d58f7d-fdf4-4e97-b4fa-75e407abc2ce.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_c17cef6a-83e8-446b-82e1-9fe67e3b5b1a.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_c545d780-eb82-4025-ac6a-4a1a3cb78575.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_c362c3ac-9929-4eae-8749-3e9957ac1748.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_a5a998ff-df6b-4e4b-a865-b1c1bf8d1d31.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_2a187ef2-8a3f-419c-a263-7135dc350a05.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_f49affd7-efc1-43d4-bf8f-f52648558a0f.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_d9d1051e-f1b3-4def-8751-b6d0f7e1e71b.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_c7063cf1-ee25-448e-98a0-a741e8ad9870.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_216ec020-a42f-4f70-a232-b9c54ae588a8.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_78cf4297-bac9-4bb0-b5c2-f74297700dda.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_b1d3ebce-9cbc-4e01-96c5-be068cbaee23.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_83703eca-9cd4-471a-9ce0-efc863dd1b23.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_b6989d23-dc1f-4745-b23e-860b0ddc6f5d.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_c85b833c-731e-45ba-b526-1d8b1ce9c95d.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_9cdd848b-67d8-4dcc-b1fb-3ca5cf91d793.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_09c9720d-cf97-4de8-a301-b864be08fa38.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_0daa81ab-46c8-46a1-aad8-1705b5b8483d.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_f23053c0-9c3d-4cb6-a618-4f4802bbe520.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_fba830d7-dcfd-4ede-aeac-76bd07c58b43.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_1351c679-d03f-4f91-b0fa-6e96cdddc85c.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_c19559c9-0a51-4e66-9bc6-e677157f5539.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_29ef19dc-9df0-4754-b1b3-473a382a71cc.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_b7a766c0-c6bb-4408-8adf-9795f778a846.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_0a9e6e28-ca2b-4ae3-bac6-b8e0061f6981.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_7115b2fd-b373-47c6-a9c7-58d47197fedd.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_13046d8e-35cd-4fb4-b0cb-fc0d970f60b0.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_4c5de0b9-5eb0-4644-b58e-ff98c947a520.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_1df4d295-59c2-4d52-9f02-fa9fe3d60838.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_076205d1-ec52-4532-85fd-ca07a101a477.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_3bbeecf0-d64a-438a-bbe0-8ef3377ba493.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_48828172-6093-4535-9e1f-b8b8c9beabb6.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_df67b10a-51d4-4f27-8749-e88ec0f8b641.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_35ffe0bd-36eb-452e-bdd6-8596714f28be.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_6723c2f7-5774-4784-9d1d-c2cd11846283.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_17646774-2b2e-427c-bba8-d7985266e247.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_155b8ffb-97ca-4eb3-9f7f-70de0d813082.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_a2d7b513-4a27-44b9-ab66-8d9ebb1ffb06.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_744cf373-1736-4715-8d2a-72aec94011d2.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_a15c3b95-2786-4d09-89a8-1ffc37f7616e.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_e79b8dab-72c8-493f-a5b9-34aa7978f7d8.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_1e46224f-6875-4020-b181-e0ba079f281a.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_1ff8a547-a34e-4ced-bd3c-fbcdb9764333.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_99668f28-0c51-42b9-905c-720e6478d686.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_f006cd50-5d06-4894-8b2b-73cf1727a567.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_a22845a0-e3ea-42cc-9bf9-f87299861d5c.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_7aaf3079-37e7-46d1-a4fe-69dac854f06a.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_2e162d12-4a5f-466c-bd3e-bbb71935cbdd.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_49897a85-5fb4-4fe8-bc35-57b5afadfcc6.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_5b873aa3-21d6-4886-b6b0-396cde8f7ea4.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_9930129f-335f-4b4c-8bd1-d61b6b38f04b.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_882dcc4d-71e0-45d9-9a5a-06c4ea860a35.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_52ab8ce9-0b51-4e4e-b80a-6ef72d4f830d.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_2dfccdae-0c6f-4257-a295-ff3438339f9a.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_c7eef0bb-e313-424e-9ea4-8a03778412ff.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_66d8c9d2-b783-4158-a68b-a3d6a2697df5.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_8fb6c9e4-b56f-4985-9710-c3c274ab1e23.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_b7c85b37-14b6-421b-ad58-46f2a2f22f31.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_8e9c78ab-8245-465f-9409-5f7ef2c7c646.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_dc8d26c1-de24-41b3-8540-54490f38be41.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_cb01fd16-4418-46dd-ae21-01ea83229262.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_feb44b29-0bb6-4dd9-9eef-f15c96183c7f.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_ec92ff0c-036b-42f9-9bb2-58c56f93650d.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_6c3d6b87-a089-4bb4-a67c-73f0974887a6.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_f7dd30b3-5085-4de0-9966-3063d5ca42cb.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_0b3668f5-d7b8-4084-866e-27fa8fe3dd8f.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_c2501366-e89b-47df-80b9-cdc9b40f6858.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_fe2debb4-3286-4e3a-96d8-2012ddc3e5fa.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_ddc5b6b5-3f4f-464f-92ba-a68b91f54086.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_042b5fa4-c1c0-49cb-9d3c-11fd9ab06fc2.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_1ce9748c-379a-4fe9-9f76-b3f6b68849cd.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_410f5bdd-ec0a-4669-ac71-037971a21998.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_fc29f067-67c8-41aa-b62b-a782492a85b0.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_9a1ae91c-221f-4ea2-8e45-c89b9facd16b.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/injured/play_d5ab9fae-df0f-427b-bb33-1db74329ccae.mp4,1
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_7d744886-f7ff-429a-9a55-9feca095e40a.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_2aee9daa-4967-4073-acdc-4759efb6d66e.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_7f5fd84c-390e-4696-83f3-3272131eeb26.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_b9471743-5bcd-4762-b9a2-b3e9667cbe69.mp4,0
/Users/cameronburton/Desktop/CS230_Final_Project/Final_Dataset/healthy/play_7fb3ccab-f6e5-45c3-9b00-5e5c1ae3b77f.mp4,0
